VideoName,extraversion,agreeableness,conscientiousness,neuroticism,interview
DhqfB9chceo.001.mp4,0.542056075,0.461538462,0.32038835,0.427083333,0.364485981
DhqfB9chceo.003.mp4,0.457943925,0.472527473,0.310679612,0.510416667,0.392523364
dIa0U29hVvU.001.mp4,0.112149533,0.296703297,0.077669903,0.208333333,0.14953271
dIa0U29hVvU.003.mp4,0.205607477,0.549450549,0.300970874,0.3125,0.252336449
dIa0U29hVvU.005.mp4,0.093457944,0.373626374,0.213592233,0.385416667,0.205607477
DiaibIBisuM.001.mp4,0.373831776,0.659340659,0.417475728,0.572916667,0.411214953
DiaibIBisuM.002.mp4,0.485981308,0.615384615,0.398058252,0.59375,0.514018692
DiaibIBisuM.003.mp4,0.626168224,0.626373626,0.553398058,0.677083333,0.635514019
DiaibIBisuM.004.mp4,0.420560748,0.582417582,0.466019417,0.677083333,0.514018692
DiaibIBisuM.005.mp4,0.317757009,0.593406593,0.446601942,0.458333333,0.392523364
dJlEHhyij5k.000.mp4,0.588785047,0.648351648,0.475728155,0.489583333,0.551401869
dJlEHhyij5k.001.mp4,0.327102804,0.494505495,0.475728155,0.458333333,0.457943925
djsoQkroHpo.000.mp4,0.46728972,0.494505495,0.504854369,0.333333333,0.448598131
djsoQkroHpo.001.mp4,0.317757009,0.384615385,0.524271845,0.354166667,0.364485981
djsoQkroHpo.003.mp4,0.411214953,0.571428571,0.504854369,0.4375,0.504672897
djsoQkroHpo.005.mp4,0.411214953,0.494505495,0.59223301,0.395833333,0.457943925
dkhnv1EBvKI.000.mp4,0.598130841,0.637362637,0.650485437,0.53125,0.61682243
dkhnv1EBvKI.001.mp4,0.560747664,0.692307692,0.776699029,0.71875,0.691588785
dkhnv1EBvKI.002.mp4,0.495327103,0.648351648,0.650485437,0.71875,0.654205607
dkhnv1EBvKI.003.mp4,0.700934579,0.681318681,0.67961165,0.65625,0.682242991
dkhnv1EBvKI.004.mp4,0.691588785,0.67032967,0.611650485,0.583333333,0.570093458
dkhnv1EBvKI.005.mp4,0.420560748,0.549450549,0.699029126,0.510416667,0.504672897
dLaqub4BEsA.001.mp4,0.570093458,0.483516484,0.533980583,0.552083333,0.485981308
dLaqub4BEsA.002.mp4,0.560747664,0.681318681,0.524271845,0.552083333,0.523364486
dLaqub4BEsA.003.mp4,0.607476636,0.747252747,0.660194175,0.677083333,0.700934579
dLaqub4BEsA.004.mp4,0.53271028,0.692307692,0.660194175,0.614583333,0.644859813
DLds0WJpIQg.001.mp4,0.53271028,0.615384615,0.368932039,0.510416667,0.523364486
dLltwqkvsNg.001.mp4,0.560747664,0.703296703,0.533980583,0.552083333,0.560747664
dLltwqkvsNg.002.mp4,0.392523364,0.472527473,0.466019417,0.395833333,0.429906542
dLltwqkvsNg.003.mp4,0.485981308,0.604395604,0.572815534,0.458333333,0.429906542
dLltwqkvsNg.005.mp4,0.53271028,0.714285714,0.524271845,0.489583333,0.53271028
DLuwObrDhtc.000.mp4,0.186915888,0.263736264,0.281553398,0.40625,0.289719626
DLuwObrDhtc.001.mp4,0.140186916,0.32967033,0.213592233,0.125,0.196261682
DLuwObrDhtc.002.mp4,0.23364486,0.252747253,0.252427184,0.270833333,0.214953271
dmOKZLeFKCM.002.mp4,0.803738318,0.615384615,0.844660194,0.697916667,0.719626168
dmOKZLeFKCM.004.mp4,0.579439252,0.714285714,0.669902913,0.59375,0.682242991
dmycfNpiWCE.001.mp4,0.626168224,0.659340659,0.737864078,0.729166667,0.644859813
dmycfNpiWCE.002.mp4,0.551401869,0.571428571,0.689320388,0.739583333,0.672897196
dmycfNpiWCE.004.mp4,0.570093458,0.747252747,0.601941748,0.635416667,0.626168224
dmycfNpiWCE.005.mp4,0.579439252,0.67032967,0.747572816,0.645833333,0.626168224
DnTtbAR_Qyw.000.mp4,0.635514019,0.659340659,0.699029126,0.510416667,0.579439252
DnTtbAR_Qyw.002.mp4,0.607476636,0.494505495,0.621359223,0.572916667,0.654205607
DnTtbAR_Qyw.004.mp4,0.654205607,0.571428571,0.621359223,0.541666667,0.588785047
DnTtbAR_Qyw.005.mp4,0.551401869,0.582417582,0.582524272,0.65625,0.607476636
dNXqs5HNijI.001.mp4,0.61682243,0.725274725,0.631067961,0.645833333,0.635514019
dNXqs5HNijI.002.mp4,0.691588785,0.725274725,0.601941748,0.770833333,0.719626168
dNXqs5HNijI.003.mp4,0.654205607,0.659340659,0.59223301,0.739583333,0.570093458
dNXqs5HNijI.004.mp4,0.757009346,0.835164835,0.669902913,0.697916667,0.728971963
do8FmnQbI5I.000.mp4,0.663551402,0.571428571,0.72815534,0.59375,0.579439252
do8FmnQbI5I.001.mp4,0.635514019,0.736263736,0.718446602,0.677083333,0.719626168
do8FmnQbI5I.003.mp4,0.542056075,0.582417582,0.825242718,0.802083333,0.757009346
do8FmnQbI5I.004.mp4,0.607476636,0.769230769,0.737864078,0.59375,0.654205607
dOFnHXRLEdM.001.mp4,0.728971963,0.747252747,0.572815534,0.645833333,0.710280374
dOFnHXRLEdM.005.mp4,0.644859813,0.538461538,0.533980583,0.5625,0.476635514
DogbMnh5k0o.002.mp4,0.495327103,0.725274725,0.689320388,0.708333333,0.644859813
Dq7Uep06KOQ.001.mp4,0.401869159,0.318681319,0.339805825,0.385416667,0.317757009
Dq7Uep06KOQ.005.mp4,0.317757009,0.175824176,0.281553398,0.1875,0.271028037
DqA3j7juNs4.000.mp4,0.299065421,0.527472527,0.349514563,0.625,0.38317757
dQOeQYWIgm8.000.mp4,0.607476636,0.406593407,0.621359223,0.489583333,0.570093458
dQOeQYWIgm8.001.mp4,0.523364486,0.582417582,0.611650485,0.625,0.560747664
dQOeQYWIgm8.004.mp4,0.635514019,0.626373626,0.504854369,0.489583333,0.598130841
DQORBD8hINs.005.mp4,0.280373832,0.32967033,0.349514563,0.270833333,0.308411215
dqVPzqpGX-w.000.mp4,0.523364486,0.527472527,0.436893204,0.65625,0.429906542
dRP8ZaAryro.000.mp4,0.429906542,0.483516484,0.699029126,0.385416667,0.495327103
dRP8ZaAryro.001.mp4,0.523364486,0.582417582,0.67961165,0.604166667,0.579439252
dRP8ZaAryro.003.mp4,0.598130841,0.637362637,0.689320388,0.6875,0.654205607
dRP8ZaAryro.004.mp4,0.495327103,0.538461538,0.495145631,0.479166667,0.476635514
dRP8ZaAryro.005.mp4,0.588785047,0.835164835,0.718446602,0.458333333,0.728971963
dRr2JtdzUpU.004.mp4,0.542056075,0.626373626,0.572815534,0.541666667,0.570093458
dRr2JtdzUpU.005.mp4,0.607476636,0.637362637,0.504854369,0.479166667,0.588785047
dRYEzqUa_Rc.000.mp4,0.299065421,0.32967033,0.223300971,0.270833333,0.252336449
dS2XOB8kmr4.001.mp4,0.495327103,0.472527473,0.475728155,0.479166667,0.439252336
dT5R3T-Q1kg.002.mp4,0.420560748,0.516483516,0.398058252,0.40625,0.411214953
DTZeyoKUPx4.000.mp4,0.252336449,0.252747253,0.233009709,0.1875,0.214953271
DTZeyoKUPx4.001.mp4,0.280373832,0.32967033,0.27184466,0.354166667,0.289719626
DTZeyoKUPx4.002.mp4,0.373831776,0.571428571,0.291262136,0.21875,0.23364486
DTZeyoKUPx4.003.mp4,0.196261682,0.351648352,0.262135922,0.15625,0.196261682
DTZeyoKUPx4.004.mp4,0.08411215,0.285714286,0.145631068,0.166666667,0.102803738
DTZeyoKUPx4.005.mp4,0.130841121,0.076923077,0.038834951,0.083333333,0.08411215
duEi37qVB7k.000.mp4,0.476635514,0.67032967,0.601941748,0.75,0.607476636
dVbo9Ftlyl0.004.mp4,0.429906542,0.43956044,0.446601942,0.5,0.504672897
dVbo9Ftlyl0.005.mp4,0.411214953,0.483516484,0.45631068,0.541666667,0.570093458
dvCKoyBG1pE.001.mp4,0.710280374,0.725274725,0.446601942,0.614583333,0.607476636
dvCKoyBG1pE.002.mp4,0.308411215,0.494505495,0.40776699,0.510416667,0.420560748
dvCKoyBG1pE.004.mp4,0.186915888,0.252747253,0.223300971,0.25,0.130841121
DVh_7dO2cWY.000.mp4,0.691588785,0.626373626,0.757281553,0.625,0.682242991
DVh_7dO2cWY.003.mp4,0.719626168,0.791208791,0.669902913,0.895833333,0.813084112
DVh_7dO2cWY.004.mp4,0.570093458,0.604395604,0.689320388,0.625,0.61682243
DVh_7dO2cWY.005.mp4,0.757009346,0.615384615,0.699029126,0.708333333,0.644859813
dvMeqVbpKW8.001.mp4,0.663551402,0.692307692,0.59223301,0.75,0.785046729
dvMeqVbpKW8.002.mp4,0.710280374,0.857142857,0.766990291,0.875,0.822429907
dvMeqVbpKW8.004.mp4,0.607476636,0.692307692,0.834951456,0.760416667,0.719626168
dvMeqVbpKW8.005.mp4,0.700934579,0.769230769,0.59223301,0.6875,0.738317757
DvmzcQI5cnM.000.mp4,0.38317757,0.472527473,0.40776699,0.416666667,0.439252336
DvmzcQI5cnM.001.mp4,0.46728972,0.571428571,0.524271845,0.552083333,0.53271028
DvmzcQI5cnM.003.mp4,0.420560748,0.494505495,0.40776699,0.427083333,0.411214953
DvmzcQI5cnM.004.mp4,0.317757009,0.494505495,0.40776699,0.40625,0.299065421
DvmzcQI5cnM.005.mp4,0.429906542,0.593406593,0.504854369,0.427083333,0.448598131
dvU5jYExl0o.003.mp4,0.364485981,0.582417582,0.669902913,0.5,0.560747664
dVwDf5N2NRA.001.mp4,0.635514019,0.868131868,0.572815534,0.614583333,0.672897196
dVwDf5N2NRA.002.mp4,0.61682243,0.659340659,0.640776699,0.78125,0.654205607
dVwDf5N2NRA.003.mp4,0.411214953,0.615384615,0.427184466,0.53125,0.46728972
dVwDf5N2NRA.004.mp4,0.691588785,0.626373626,0.621359223,0.666666667,0.551401869
dVwDf5N2NRA.005.mp4,0.588785047,0.67032967,0.601941748,0.645833333,0.588785047
DvWzedL3QCk.004.mp4,0.579439252,0.648351648,0.514563107,0.760416667,0.570093458
DWVJXufR7gE.000.mp4,0.551401869,0.67032967,0.475728155,0.78125,0.560747664
DWVJXufR7gE.001.mp4,0.551401869,0.571428571,0.475728155,0.572916667,0.523364486
DxATjKPysfs.000.mp4,0.252336449,0.461538462,0.669902913,0.510416667,0.523364486
DxATjKPysfs.003.mp4,0.271028037,0.483516484,0.708737864,0.4375,0.411214953
DXw4lVoiiWY.000.mp4,0.261682243,0.472527473,0.223300971,0.3125,0.317757009
DXw4lVoiiWY.001.mp4,0.261682243,0.516483516,0.281553398,0.28125,0.23364486
DXw4lVoiiWY.002.mp4,0.523364486,0.681318681,0.45631068,0.666666667,0.551401869
DXw4lVoiiWY.003.mp4,0.355140187,0.615384615,0.368932039,0.447916667,0.373831776
DXw4lVoiiWY.004.mp4,0.439252336,0.714285714,0.436893204,0.479166667,0.429906542
DXw4lVoiiWY.005.mp4,0.299065421,0.67032967,0.514563107,0.583333333,0.495327103
DXYRJ8PReoE.000.mp4,0.579439252,0.516483516,0.45631068,0.552083333,0.504672897
DXYRJ8PReoE.002.mp4,0.551401869,0.593406593,0.572815534,0.677083333,0.607476636
dY7jG5gS3JE.000.mp4,0.663551402,0.703296703,0.640776699,0.75,0.728971963
dy9EqbKLDP0.001.mp4,0.514018692,0.725274725,0.805825243,0.75,0.710280374
dy9EqbKLDP0.002.mp4,0.308411215,0.483516484,0.621359223,0.572916667,0.542056075
dy9EqbKLDP0.003.mp4,0.495327103,0.725274725,0.766990291,0.645833333,0.710280374
DyZlhseSuec.002.mp4,0.607476636,0.450549451,0.466019417,0.614583333,0.448598131
DyZlhseSuec.003.mp4,0.551401869,0.648351648,0.466019417,0.5,0.504672897
DyZlhseSuec.004.mp4,0.700934579,0.78021978,0.72815534,0.677083333,0.682242991
DZfcVxy2ceI.000.mp4,0.514018692,0.483516484,0.621359223,0.40625,0.448598131
DzqJmiQjsZ4.000.mp4,0.485981308,0.527472527,0.553398058,0.59375,0.53271028
DzqJmiQjsZ4.002.mp4,0.542056075,0.593406593,0.533980583,0.583333333,0.542056075
DzqJmiQjsZ4.004.mp4,0.61682243,0.615384615,0.417475728,0.5625,0.588785047
DzqJmiQjsZ4.005.mp4,0.560747664,0.626373626,0.59223301,0.635416667,0.61682243
E_xAcdGpPCI.001.mp4,0.308411215,0.461538462,0.640776699,0.458333333,0.457943925
E_xAcdGpPCI.004.mp4,0.336448598,0.494505495,0.786407767,0.5,0.420560748
E_xAcdGpPCI.005.mp4,0.299065421,0.351648352,0.708737864,0.364583333,0.411214953
e07IozLUeKc.001.mp4,0.523364486,0.516483516,0.631067961,0.59375,0.504672897
e07IozLUeKc.002.mp4,0.654205607,0.516483516,0.553398058,0.59375,0.570093458
e07IozLUeKc.005.mp4,0.551401869,0.571428571,0.718446602,0.510416667,0.588785047
e2EmGXRJ1K0.000.mp4,0.38317757,0.626373626,0.485436893,0.479166667,0.392523364
e2EmGXRJ1K0.001.mp4,0.476635514,0.417582418,0.446601942,0.552083333,0.485981308
e2pnS_nT9rA.001.mp4,0.626168224,0.769230769,0.572815534,0.677083333,0.672897196
e2pnS_nT9rA.002.mp4,0.654205607,0.769230769,0.718446602,0.739583333,0.785046729
e3NaBdG-ZmM.000.mp4,0.392523364,0.373626374,0.40776699,0.46875,0.336448598
e3Y7na4SBh4.002.mp4,0.607476636,0.681318681,0.747572816,0.708333333,0.710280374
e3Y7na4SBh4.004.mp4,0.504672897,0.725274725,0.757281553,0.5625,0.607476636
e3Y7na4SBh4.005.mp4,0.38317757,0.549450549,0.650485437,0.53125,0.476635514
E3z1D7CKoOA.000.mp4,0.168224299,0.472527473,0.495145631,0.34375,0.308411215
E3z1D7CKoOA.001.mp4,0.355140187,0.296703297,0.59223301,0.4375,0.373831776
E3z1D7CKoOA.002.mp4,0.448598131,0.571428571,0.553398058,0.552083333,0.476635514
E3z1D7CKoOA.003.mp4,0.401869159,0.703296703,0.59223301,0.510416667,0.523364486
E3z1D7CKoOA.005.mp4,0.271028037,0.340659341,0.398058252,0.28125,0.271028037
E6OBPHKkm6U.002.mp4,0.38317757,0.362637363,0.300970874,0.40625,0.373831776
E6rptSS3kP4.000.mp4,0.869158879,0.835164835,0.699029126,0.84375,0.822429907
e6YTvjDXEl0.001.mp4,0.560747664,0.747252747,0.611650485,0.59375,0.635514019
e6YTvjDXEl0.002.mp4,0.672897196,0.659340659,0.524271845,0.572916667,0.53271028
eA_JaE8X3mI.000.mp4,0.102803738,0.186813187,0.203883495,0.104166667,0.130841121
Ea0UKBPCm3Q.001.mp4,0.429906542,0.362637363,0.233009709,0.416666667,0.355140187
EA8BEYAZqAA.000.mp4,0.700934579,0.78021978,0.766990291,0.708333333,0.747663551
EA8BEYAZqAA.001.mp4,0.757009346,0.868131868,0.86407767,0.708333333,0.794392523
EA8BEYAZqAA.004.mp4,0.822429907,0.813186813,0.796116505,0.84375,0.813084112
EaBCJB8LXdI.001.mp4,0.485981308,0.604395604,0.495145631,0.5625,0.588785047
EaBCJB8LXdI.002.mp4,0.626168224,0.549450549,0.699029126,0.666666667,0.654205607
EaBCJB8LXdI.004.mp4,0.663551402,0.89010989,0.718446602,0.8125,0.757009346
EaBCJB8LXdI.005.mp4,0.560747664,0.648351648,0.54368932,0.583333333,0.626168224
eAkWSjU-JyY.001.mp4,0.551401869,0.593406593,0.601941748,0.489583333,0.598130841
eAkWSjU-JyY.002.mp4,0.626168224,0.725274725,0.631067961,0.677083333,0.644859813
EAMHqNxa9yY.001.mp4,0.476635514,0.351648352,0.475728155,0.427083333,0.345794393
EAnvsNi8O-M.001.mp4,0.560747664,0.747252747,0.650485437,0.65625,0.682242991
EAnvsNi8O-M.002.mp4,0.420560748,0.736263736,0.640776699,0.677083333,0.654205607
Eb-2m44jTEs.000.mp4,0.345794393,0.549450549,0.32038835,0.354166667,0.345794393
Eb-2m44jTEs.004.mp4,0.495327103,0.637362637,0.378640777,0.677083333,0.485981308
eB6ZlBG6OeA.002.mp4,0.355140187,0.483516484,0.514563107,0.447916667,0.411214953
ecIb16gJMwU.003.mp4,0.485981308,0.516483516,0.466019417,0.322916667,0.392523364
EcOC7ZVRSg4.001.mp4,0.672897196,0.494505495,0.514563107,0.614583333,0.542056075
EcOC7ZVRSg4.002.mp4,0.560747664,0.538461538,0.59223301,0.572916667,0.514018692
EcOC7ZVRSg4.003.mp4,0.420560748,0.626373626,0.446601942,0.5,0.448598131
EcOC7ZVRSg4.004.mp4,0.570093458,0.472527473,0.650485437,0.583333333,0.570093458
eD4b8sM-Tpw.000.mp4,0.373831776,0.32967033,0.223300971,0.40625,0.327102804
eD4b8sM-Tpw.004.mp4,0.448598131,0.571428571,0.417475728,0.385416667,0.439252336
edHTGYBFCWQ.000.mp4,0.53271028,0.659340659,0.776699029,0.5625,0.710280374
edHTGYBFCWQ.004.mp4,0.46728972,0.67032967,0.669902913,0.541666667,0.588785047
EDshSjcCsoY.001.mp4,0.560747664,0.703296703,0.553398058,0.5625,0.626168224
EDshSjcCsoY.002.mp4,0.364485981,0.571428571,0.54368932,0.583333333,0.570093458
EDXQLrsZctw.000.mp4,0.345794393,0.340659341,0.359223301,0.375,0.392523364
EeI8iXLDfc0.001.mp4,0.411214953,0.604395604,0.436893204,0.552083333,0.476635514
EeI8iXLDfc0.002.mp4,0.439252336,0.494505495,0.417475728,0.625,0.46728972
EeI8iXLDfc0.005.mp4,0.271028037,0.516483516,0.436893204,0.5,0.420560748
EelHLfeSJfM.002.mp4,0.317757009,0.307692308,0.203883495,0.354166667,0.23364486
EelHLfeSJfM.004.mp4,0.364485981,0.263736264,0.27184466,0.427083333,0.271028037
eFb7nVIBGEo.003.mp4,0.607476636,0.703296703,0.72815534,0.5625,0.644859813
EffEoI1l1zE.000.mp4,0.495327103,0.571428571,0.27184466,0.4375,0.364485981
EffEoI1l1zE.001.mp4,0.429906542,0.725274725,0.27184466,0.447916667,0.514018692
EffEoI1l1zE.002.mp4,0.336448598,0.384615385,0.339805825,0.322916667,0.280373832
EfQUV-C-YrU.002.mp4,0.308411215,0.43956044,0.32038835,0.375,0.355140187
eFzN_frNW8g.000.mp4,0.439252336,0.582417582,0.718446602,0.541666667,0.672897196
eFzN_frNW8g.001.mp4,0.504672897,0.615384615,0.747572816,0.572916667,0.635514019
eFzN_frNW8g.002.mp4,0.476635514,0.626373626,0.669902913,0.53125,0.542056075
eFzN_frNW8g.003.mp4,0.38317757,0.494505495,0.699029126,0.5625,0.514018692
eFzN_frNW8g.004.mp4,0.588785047,0.747252747,0.766990291,0.708333333,0.719626168
eFzN_frNW8g.005.mp4,0.457943925,0.725274725,0.737864078,0.65625,0.626168224
Egogv6acOd0.001.mp4,0.401869159,0.175824176,0.262135922,0.291666667,0.252336449
Egogv6acOd0.002.mp4,0.242990654,0.263736264,0.223300971,0.1875,0.158878505
Egogv6acOd0.003.mp4,0.280373832,0.32967033,0.27184466,0.375,0.214953271
Egogv6acOd0.004.mp4,0.327102804,0.384615385,0.291262136,0.197916667,0.242990654
EgolOPjkkg8.000.mp4,0.626168224,0.571428571,0.563106796,0.59375,0.551401869
EgolOPjkkg8.001.mp4,0.439252336,0.56043956,0.524271845,0.489583333,0.457943925
EgolOPjkkg8.004.mp4,0.280373832,0.395604396,0.262135922,0.28125,0.271028037
EgolOPjkkg8.005.mp4,0.429906542,0.450549451,0.349514563,0.427083333,0.38317757
Eh7WRYXVh9M.000.mp4,0.523364486,0.626373626,0.621359223,0.479166667,0.588785047
Eh7WRYXVh9M.005.mp4,0.439252336,0.571428571,0.427184466,0.291666667,0.420560748
eHcRre1YsNA.000.mp4,0.196261682,0.351648352,0.262135922,0.302083333,0.214953271
eHcRre1YsNA.001.mp4,0.140186916,0.241758242,0.398058252,0.21875,0.252336449
eHcRre1YsNA.002.mp4,0.476635514,0.362637363,0.485436893,0.458333333,0.495327103
EHPZNxP5mN8.000.mp4,0.626168224,0.725274725,0.699029126,0.708333333,0.635514019
eI_7SimPnnQ.000.mp4,0.542056075,0.626373626,0.708737864,0.6875,0.719626168
eI_7SimPnnQ.001.mp4,0.542056075,0.461538462,0.563106796,0.5625,0.504672897
eI_7SimPnnQ.002.mp4,0.672897196,0.615384615,0.660194175,0.75,0.654205607
eI_7SimPnnQ.003.mp4,0.626168224,0.714285714,0.805825243,0.645833333,0.61682243
eI_7SimPnnQ.005.mp4,0.476635514,0.450549451,0.631067961,0.604166667,0.672897196
eIfiusZtXzE.000.mp4,0.38317757,0.428571429,0.45631068,0.447916667,0.457943925
EiXQ9RErt6c.002.mp4,0.392523364,0.505494505,0.524271845,0.375,0.448598131
EiXQ9RErt6c.003.mp4,0.317757009,0.307692308,0.388349515,0.302083333,0.280373832
EiXQ9RErt6c.005.mp4,0.261682243,0.494505495,0.339805825,0.354166667,0.308411215
ej0RpdM9kJA.000.mp4,0.485981308,0.593406593,0.640776699,0.458333333,0.514018692
ej0RpdM9kJA.001.mp4,0.560747664,0.582417582,0.67961165,0.510416667,0.551401869
ej0RpdM9kJA.002.mp4,0.504672897,0.527472527,0.504854369,0.489583333,0.46728972
ej0RpdM9kJA.003.mp4,0.542056075,0.648351648,0.582524272,0.541666667,0.570093458
EjhDyc8Oc6k.000.mp4,0.53271028,0.648351648,0.611650485,0.614583333,0.560747664
EjhDyc8Oc6k.001.mp4,0.61682243,0.549450549,0.640776699,0.625,0.61682243
EjhDyc8Oc6k.003.mp4,0.710280374,0.571428571,0.708737864,0.666666667,0.672897196
EjhDyc8Oc6k.004.mp4,0.570093458,0.472527473,0.446601942,0.520833333,0.495327103
EknEAPhAjdA.000.mp4,0.14953271,0.285714286,0.155339806,0.177083333,0.046728972
EknEAPhAjdA.001.mp4,0.252336449,0.351648352,0.291262136,0.28125,0.308411215
EknEAPhAjdA.002.mp4,0.186915888,0.285714286,0.242718447,0.25,0.23364486
EknEAPhAjdA.003.mp4,0.336448598,0.428571429,0.32038835,0.302083333,0.280373832
EknEAPhAjdA.004.mp4,0.252336449,0.230769231,0.252427184,0.197916667,0.214953271
EL1Q7x_1a74.000.mp4,0.588785047,0.593406593,0.495145631,0.614583333,0.607476636
EL1Q7x_1a74.001.mp4,0.457943925,0.56043956,0.388349515,0.354166667,0.46728972
EL1Q7x_1a74.002.mp4,0.448598131,0.505494505,0.427184466,0.4375,0.392523364
EL1Q7x_1a74.005.mp4,0.364485981,0.637362637,0.368932039,0.385416667,0.355140187
el2DOd8E5io.000.mp4,0.476635514,0.626373626,0.54368932,0.479166667,0.523364486
elSd0IyX6ys.002.mp4,0.644859813,0.472527473,0.533980583,0.447916667,0.542056075
elSd0IyX6ys.004.mp4,0.457943925,0.538461538,0.504854369,0.479166667,0.46728972
ELvGOVb8L5I.000.mp4,0.663551402,0.736263736,0.640776699,0.75,0.710280374
EmGTj1DRMbo.000.mp4,0.607476636,0.604395604,0.601941748,0.614583333,0.626168224
EmGTj1DRMbo.003.mp4,0.551401869,0.615384615,0.553398058,0.583333333,0.570093458
EmGTj1DRMbo.004.mp4,0.420560748,0.593406593,0.436893204,0.479166667,0.523364486
emHDoDcht44.001.mp4,0.663551402,0.703296703,0.533980583,0.604166667,0.644859813
EMNcIRgaDMg.000.mp4,0.76635514,0.78021978,0.495145631,0.666666667,0.635514019
EMNcIRgaDMg.004.mp4,0.747663551,0.626373626,0.446601942,0.489583333,0.598130841
EMqrrHHbP3s.000.mp4,0.672897196,0.637362637,0.660194175,0.604166667,0.588785047
EMqrrHHbP3s.001.mp4,0.504672897,0.582417582,0.514563107,0.510416667,0.495327103
EMqrrHHbP3s.002.mp4,0.598130841,0.582417582,0.514563107,0.5,0.53271028
En4aK_1gmlY.000.mp4,0.392523364,0.505494505,0.300970874,0.427083333,0.401869159
encC96iqr9Y.002.mp4,0.542056075,0.582417582,0.601941748,0.53125,0.570093458
encC96iqr9Y.003.mp4,0.392523364,0.461538462,0.514563107,0.458333333,0.485981308
eOUVFTqPeGk.002.mp4,0.700934579,0.725274725,0.436893204,0.604166667,0.644859813
EP0sdDWooSw.001.mp4,0.53271028,0.692307692,0.660194175,0.697916667,0.61682243
EP2rMX4AQis.000.mp4,0.411214953,0.494505495,0.40776699,0.4375,0.476635514
ePQJMluhLjQ.001.mp4,0.588785047,0.461538462,0.553398058,0.6875,0.560747664
eq1_h17oue4.000.mp4,0.598130841,0.604395604,0.563106796,0.59375,0.607476636
eq1_h17oue4.001.mp4,0.747663551,0.714285714,0.660194175,0.760416667,0.672897196
EqTB9rAC-tA.000.mp4,0.364485981,0.428571429,0.436893204,0.46875,0.373831776
eqXrUXW4yHY.003.mp4,0.626168224,0.450549451,0.563106796,0.625,0.504672897
erJNMcO69Eo.000.mp4,0.317757009,0.384615385,0.398058252,0.458333333,0.46728972
erJNMcO69Eo.001.mp4,0.373831776,0.472527473,0.485436893,0.4375,0.439252336
erJNMcO69Eo.002.mp4,0.355140187,0.362637363,0.378640777,0.447916667,0.401869159
erJNMcO69Eo.005.mp4,0.46728972,0.472527473,0.291262136,0.270833333,0.289719626
eRRCer7epnA.002.mp4,0.682242991,0.703296703,0.834951456,0.614583333,0.728971963
eRRCer7epnA.005.mp4,0.61682243,0.582417582,0.533980583,0.583333333,0.626168224
esjSS0xsHFA.002.mp4,0.663551402,0.615384615,0.45631068,0.625,0.542056075
esjSS0xsHFA.003.mp4,0.495327103,0.582417582,0.388349515,0.395833333,0.401869159
eT3BERfkCBE.001.mp4,0.551401869,0.659340659,0.796116505,0.666666667,0.710280374
eT3BERfkCBE.003.mp4,0.598130841,0.604395604,0.72815534,0.677083333,0.626168224
eT3BERfkCBE.005.mp4,0.53271028,0.626373626,0.660194175,0.625,0.626168224
Etfh8X-ECtY.000.mp4,0.327102804,0.527472527,0.300970874,0.322916667,0.401869159
Etfh8X-ECtY.001.mp4,0.327102804,0.527472527,0.388349515,0.53125,0.373831776
Etfh8X-ECtY.002.mp4,0.401869159,0.615384615,0.32038835,0.447916667,0.345794393
Etfh8X-ECtY.003.mp4,0.355140187,0.582417582,0.368932039,0.385416667,0.411214953
Etfh8X-ECtY.004.mp4,0.644859813,0.692307692,0.504854369,0.604166667,0.542056075
Etw3iulV5Eg.001.mp4,0.570093458,0.769230769,0.563106796,0.572916667,0.607476636
Etw3iulV5Eg.003.mp4,0.579439252,0.758241758,0.621359223,0.729166667,0.700934579
euRnmvd_dus.004.mp4,0.327102804,0.538461538,0.40776699,0.25,0.392523364
ev42vngXERU.000.mp4,0.420560748,0.538461538,0.631067961,0.489583333,0.551401869
ev42vngXERU.001.mp4,0.336448598,0.472527473,0.446601942,0.458333333,0.411214953
evrzg3Pzyc0.000.mp4,0.457943925,0.571428571,0.504854369,0.46875,0.495327103
evrzg3Pzyc0.001.mp4,0.392523364,0.351648352,0.32038835,0.333333333,0.317757009
evrzg3Pzyc0.002.mp4,0.420560748,0.505494505,0.524271845,0.4375,0.485981308
EvZ0esZgPK4.001.mp4,0.252336449,0.417582418,0.611650485,0.333333333,0.373831776
EwMMNKLjO9w.000.mp4,0.504672897,0.637362637,0.660194175,0.572916667,0.551401869
EwMMNKLjO9w.001.mp4,0.429906542,0.571428571,0.514563107,0.427083333,0.429906542
EwMMNKLjO9w.002.mp4,0.392523364,0.494505495,0.466019417,0.385416667,0.439252336
EX3i4IMY1Pw.002.mp4,0.345794393,0.43956044,0.475728155,0.4375,0.439252336
eXtskPoi58A.000.mp4,0.663551402,0.758241758,0.660194175,0.75,0.691588785
eXtskPoi58A.001.mp4,0.345794393,0.384615385,0.223300971,0.416666667,0.261682243
eXtskPoi58A.003.mp4,0.23364486,0.373626374,0.339805825,0.322916667,0.242990654
eXtskPoi58A.005.mp4,0.317757009,0.483516484,0.252427184,0.270833333,0.271028037
eYASh3sKY3k.000.mp4,0.523364486,0.549450549,0.45631068,0.427083333,0.401869159
EYbPGTIcnjs.000.mp4,0.785046729,0.714285714,0.747572816,0.770833333,0.738317757
